※一般送配電事業者各社の公表データを元に作成しています,,,,,,,,,,,,
※四捨五入等の関係で合計が合わないことがあります,,,,,,,,,,,,
単位[MWh],,,,,,,,,,,,
月日,時刻,需要,原子力,地熱,水力,火力,バイオマス,風力実績,風力抑制量,太陽光実績,太陽光抑制量,揚水
2022/2/13,5時,96101.5,8027,310,3505,81594.7,1800.2,1342.6,0,0,0,-551
2022/2/13,6時,97296.4,8027,312,3362,82646.7,1802.2,1307.5,0,36,0,-255
2022/2/13,7時,101343.5,8026,310,3496,84046.4,1787.2,1255.5,0,2387.4,0,19
2022/2/13,8時,108432,8026,310,3973,85687.5,1799.2,1189.2,0,8093.1,0,-673
2022/2/13,9時,113087.7,8024,310,4320,86781.3,1795.2,1036.3,0,12050.9,0,-1292
2022/2/13,10時,112879.7,8025,313,4141,84236.6,1791.2,1070.6,0,14457.3,0,-1219
2022/2/13,11時,112037.2,8026,312,3664,84122.8,1799.2,1108.4,0,13651.8,0,-673
2022/2/13,12時,111079.1,8026,311,3313,85241.1,1796.2,1131.3,0,12049.5,0,-803
2022/2/13,13時,110083.5,8024,312,3320,86020,1792.2,1110.4,0,9908.9,0,-417
2022/2/13,14時,109451.8,8025,311,3631,86853.3,1791.2,1024.8,0,7441.5,0,357
2022/2/13,15時,110356.6,8027,312,4332,89750.8,1791.2,981.7,0,4486.9,0,651
2022/2/13,16時,114142.9,8025,313,5399,95044.6,1787.2,932.6,0,1684.5,0,847
2022/2/13,17時,121467.4,8020,313,6389,101273,1782.2,1002.4,0,240.8,0,2308
2022/2/13,18時,123957.1,8021,313,6907,103017.1,1779.2,1037.4,0,1.4,0,2739
2022/2/13,19時,121894.1,8025,313,6596,101998.4,1780.2,1056.5,0,0,0,1982
2022/2/13,20時,118456.8,8025,314,5517,100575.8,1779.2,1065.8,0,0,0,1066
2022/2/13,21時,112970.5,8027,314,4652,96624.9,1779.2,1045.4,0,0,0,420
2022/2/13,22時,105868.2,8025,312,4198,90200.7,1779.2,1067.3,0,0,0,230
2022/2/13,23時,102068.1,8025,314,3829,87059.6,1781.2,1014.3,0,0,0,25
2022/2/14,0時,96687.6,8025,313,3531,83561.4,1768.2,1045,0,0,0,-1578
2022/2/14,1時,95228.8,8024,313,3491,83799.4,1768.2,1072.2,0,0,0,-3274
2022/2/14,2時,96578.9,8025,312,3666,84795,1768.2,1096.7,0,0,0,-3119
2022/2/14,3時,97958.3,8027,313,3660,86293.7,1773.2,1111.4,0,0,0,-3263
2022/2/14,4時,99282,8025,311,3754,86756.7,1775.2,1128.1,0,0,0,-2499
2022/2/14,5時,103786.8,8026,313,3935,89626,1777.2,1125.6,0,0,0,-1055
2022/2/14,6時,114229.6,8026,313,4671,98354.2,1782.2,1061.2,0,36,0,-65
2022/2/14,7時,125365.1,8026,311,5438,104953,1767.2,904.5,0,1503.4,0,2393
2022/2/14,8時,137357,8026,310,6588,108197.6,1758.2,834.8,0,6224.4,0,5311
2022/2/14,9時,141158,8027,310,6292,106179.2,1749.2,826.3,0,12509.3,0,5160
2022/2/14,10時,136976.9,8027,309,5688,99321.5,1747.2,714.8,0,19526.4,0,1541
2022/2/14,11時,132694,8027,311,4983,92296.4,1750.2,646.4,0,25261,0,-638
2022/2/14,12時,124507.6,8027,311,4346,86698.6,1750.2,567.6,0,29187.2,0,-6413
2022/2/14,13時,125709.7,8025,310,4385,87655.4,1748.2,524.7,0,30861.4,0,-7827
2022/2/14,14時,123327.4,8026,313,4556,88686.6,1748.2,472.9,0,26774.7,0,-7273
2022/2/14,15時,122696.4,8027,311,5293,91550,1755.2,415,0,18606.2,0,-3306
2022/2/14,16時,126688.7,8025,315,6597,101248.2,1755.2,360.3,0,8129,0,136
2022/2/14,17時,131782.5,8021,315,7980,108289.3,1748.2,345.3,0,1066.7,0,3864
2022/2/14,18時,135023,8021,314,8576,110697.7,1751.2,323.2,0,4.9,0,5187
2022/2/14,19時,132000.3,8020,314,7918,109919.6,1750.2,306.5,0,0,0,3610
2022/2/14,20時,128122.3,8024,313,6522,108968.2,1753.2,335.9,0,0,0,2057
2022/2/14,21時,122901.8,8024,315,5163,106170.3,1750.2,403.3,0,0,0,975
2022/2/14,22時,116227,8025,314,4269,101176,1742.2,390.8,0,0,0,203
2022/2/14,23時,111430.2,8025,316,3893,97892.8,1742.2,431.2,0,0,0,-945
2022/2/15,0時,104948.5,8017,313,3439,93894.4,1744.3,540.8,0,0,0,-3044
2022/2/15,1時,103037.1,7964,314,3625,92791.6,1743.3,604.2,0,0,0,-4043
2022/2/15,2時,104211.8,7990,313,3803,93776.3,1743.3,643.2,0,0,0,-4108
2022/2/15,3時,104778.6,8017,313,3948,93069.4,1745.3,718.9,0,0,0,-3069
2022/2/15,4時,105660,8023,315,3980,91642.2,1749.3,811.5,0,0,0,-905
2022/2/15,5時,109407.5,8024,314,4147,94036.4,1749.3,947.8,0,0,0,147
2022/2/15,6時,119231.7,8025,315,4837,102007.7,1745.3,1115.7,0,38,0,1117
2022/2/15,7時,128299,8026,312,5394,105773.3,1744.3,1297.1,0,3495.3,0,2187
2022/2/15,8時,138399,8027,311,6370,105880.5,1752.3,1414.5,0,12035.7,0,2523
2022/2/15,9時,141402.4,8026,312,6425,101886.8,1764.3,1516.9,0,20172.4,0,1209
2022/2/15,10時,137543.7,8027,312,5946,96123.9,1737.3,1618.5,0,23832,0,-110
2022/2/15,11時,134027.8,8025,313,5320,96124.9,1734.3,1735.9,0,23246.7,0,-2503
2022/2/15,12時,126497.5,8028,313,4577,93376.6,1738.3,1809.6,0,23067,0,-6417
2022/2/15,13時,128683.8,8025,313,4639,94749.9,1726.3,1822.2,0,21628.4,0,-4227
2022/2/15,14時,126864.1,8026,314,4898,94082.8,1726.3,1818.2,0,18441.8,0,-2458
2022/2/15,15時,126479,8027,312,5757,95342.9,1734.3,1865.1,0,14476.7,0,-1106
2022/2/15,16時,129113.3,8023,314,7006,102336.5,1768.3,1954.1,0,6872.4,0,728
2022/2/15,17時,132283.7,8020,315,8240,107342.9,1778.3,2070.7,0,954.8,0,3428
2022/2/15,18時,134556.4,8020,316,8700,109324,1779.3,1999.8,0,5.3,0,4286
2022/2/15,19時,131108.8,8021,314,7844,108371.7,1762.3,1966.8,0,0,0,2701
2022/2/15,20時,127163.7,8024,314,6575,107018.7,1764.3,2011.7,0,0,0,1358
2022/2/15,21時,121654.5,8023,317,5291,103825.3,1765.3,2004.9,0,0,0,396
2022/2/15,22時,114963.2,8026,317,4255,98572.8,1751.3,1986.1,0,0,0,33
2022/2/15,23時,110355.8,8024,318,3861,94247.5,1745.3,1916,0,0,0,210
2022/2/16,0時,104207.3,8023,317,3372,89988.1,1725.3,1813.9,0,0,0,-1064
2022/2/16,1時,102716.7,8024,318,3523,89647.9,1722.3,1786.5,0,0,0,-2324
2022/2/16,2時,104016.7,8025,315,3621,90517.3,1723.3,1788.1,0,0,0,-1994
2022/2/16,3時,105065.2,8024,312,3773,91272.4,1725.3,1749.5,0,0,0,-1845
2022/2/16,4時,106171.7,8025,314,3926,91798.2,1724.3,1804.2,0,0,0,-1483
2022/2/16,5時,109726.9,8024,315,4317,93635.5,1729.3,1742.1,0,0,0,-110
2022/2/16,6時,119636.5,8025,314,4969,101853.3,1732.3,1814.9,0,62,0,822
2022/2/16,7時,128546.7,8025,313,5484,104457.7,1720.3,1868.6,0,4119.1,0,2505
2022/2/16,8時,137558,8025,314,5935,103716.4,1718.3,1899.4,0,14173.9,0,1725
2022/2/16,9時,140422.3,8023,314,5824,98708.5,1715.3,1909.4,0,23085.1,0,792
2022/2/16,10時,137344.6,8024,312,5606,91202,1719.3,1864.9,0,29735.4,0,-1162
2022/2/16,11時,134535.3,8024,312,4839,87497,1714.3,1904.9,0,33154.1,0,-2935
2022/2/16,12時,127965.5,8023,313,4356,84718.2,1716.3,1989.8,0,33044.2,0,-6224
2022/2/16,13時,130365.5,7961,314,4419,86679.7,1720.3,1978.4,0,31093.1,0,-3826
2022/2/16,14時,129258.3,7949,315,4587,89437.1,1720.3,2086.7,0,24709.2,0,-1578
2022/2/16,15時,129278.1,7978,314,5661,95424.4,1724.3,2256.6,0,16134.8,0,-273
2022/2/16,16時,132894.8,8001,314,6779,106271.9,1758.3,2255.4,0,6627.2,0,802
2022/2/16,17時,137214.7,8016,317,8177,111995.7,1775.3,2170.1,0,764.6,0,3903
2022/2/16,18時,139985.2,8022,317,8475,113717,1782.3,2169,0,1.9,0,5401
2022/2/16,19時,136982.1,8019,317,8231,112391.4,1798.3,2109.4,0,0,0,4024
2022/2/16,20時,133138.4,8021,317,6977,111903,1803.3,2036.1,0,0,0,2001
2022/2/16,21時,127130.9,8021,318,5287,108644.7,1801.3,1971.9,0,0,0,1020
2022/2/16,22時,119836.5,8025,318,4354,103297.1,1791.3,1876.1,0,0,0,147
2022/2/16,23時,115496.7,8025,316,3797,99520.6,1789.3,1860.8,0,0,0,150
2022/2/17,0時,108755.8,8026,315,3474,94407.8,1787.2,1707.8,0,0,0,-1023
2022/2/17,1時,107025.4,8025,316,3613,93595.6,1782.2,1683.6,0,0,0,-2055
2022/2/17,2時,108063.2,8025,317,3644,95465.3,1779.2,1544.7,0,0,0,-2781
2022/2/17,3時,108572.7,8025,315,3782,95924.5,1781.2,1440,0,0,0,-2763
2022/2/17,4時,109155.1,8025,316,4029,95152.7,1786.2,1429.2,0,0,0,-1624
2022/2/17,5時,113359.5,8025,314,4253,97549.9,1783.2,1445.4,0,0,0,-81
2022/2/17,6時,124439.5,8023,315,5168,106320.8,1785.2,1400.5,0,77,0,1301
2022/2/17,7時,134753.6,8024,315,5642,109836.7,1781.2,1434.2,0,4354.5,0,3321
2022/2/17,8時,145040.9,8024,315,5965,110831.1,1793.2,1388.2,0,14130.4,0,2518
2022/2/17,9時,148431.1,8022,314,6202,105336.7,1763.2,1337.2,0,24504,0,882
2022/2/17,10時,145169.2,8023,313,5452,96914.7,1767.2,1327.2,0,32073.1,0,-769
2022/2/17,11時,142523,8025,314,4807,95045.6,1775.2,1391.2,0,35466,0,-4310
2022/2/17,12時,135836.4,8022,312,4347,91773.2,1787.2,1351.9,0,35231.1,0,-6998
2022/2/17,13時,137560.8,8021,314,4548,94663.9,1778.2,1374.6,0,32455.1,0,-5612
2022/2/17,14時,136208.4,8023,313,4980,95212.7,1774.2,1329.8,0,27048.7,0,-2512
2022/2/17,15時,135535.9,8024,314,6010,100046.2,1777.2,1344.3,0,17778.2,0,181
2022/2/17,16時,139791.8,8019,318,7348,110293.9,1811.2,1346,0,7436.7,0,3161
2022/2/17,17時,144765.2,8017,318,8282,115717.1,1813.2,1307.9,0,918,0,8326
2022/2/17,18時,147635.9,8022,317,8697,116297.8,1815.2,1238.1,0,3.8,0,11184
2022/2/17,19時,144176.5,8023,317,8050,115320.2,1818.2,1199.1,0,0,0,9374
2022/2/17,20時,139705.7,8025,318,6605,114929.6,1818.2,1239.9,0,0,0,6722
2022/2/17,21時,133405.1,8025,319,5257,112796.1,1818.2,1199.8,0,0,0,3947
2022/2/17,22時,125651.4,8023,317,4541,108937.8,1806.2,1130.4,0,0,0,844
2022/2/17,23時,120633.9,8025,316,4169,105079.8,1801.2,1002.9,0,0,0,202
2022/2/18,0時,113490.5,8027,315,3949,98298.2,1815.3,990,0,0,0,59
2022/2/18,1時,110627.1,8025,315,3898,96187.1,1822.3,960.7,0,0,0,-607
2022/2/18,2時,110825.9,8025,312,3929,96760.7,1826.3,977.9,0,0,0,-1036
2022/2/18,3時,110961.4,8026,313,3989,96779.1,1822.3,957,0,0,0,-989
2022/2/18,4時,111065.6,8025,313,4148,96045.2,1827.3,938.1,0,0,0,-264
2022/2/18,5時,114980.6,8023,312,4393,99332.1,1828.3,906.2,0,0,0,142
2022/2/18,6時,125875.4,8023,313,5209,107630.9,1824.3,777.2,0,91,0,1965
2022/2/18,7時,135090.3,8026,313,5522,110054.6,1831.3,645.1,0,4614.3,0,4041
2022/2/18,8時,143786.8,8025,312,5619,110243.8,1825.3,590.6,0,14160.1,0,2931
2022/2/18,9時,145887.6,8026,314,5598,104620.7,1862.3,555.1,0,23757.5,0,1061
2022/2/18,10時,141007.9,8025,317,4728,93828.6,1857.3,667.8,0,32109.2,0,-551
2022/2/18,11時,137033.5,8027,313,4532,88204.4,1775.3,698.6,0,36953.2,0,-3489
2022/2/18,12時,129064.2,8027,312,4307,83001.3,1803.3,839,0,37986.6,0,-7221
2022/2/18,13時,130165.7,8026,311,4422,85075.8,1792.3,1049,0,36142.6,0,-6663
2022/2/18,14時,127575,8027,311,4846,87012.3,1803.3,1062.9,0,29811.5,0,-5324
2022/2/18,15時,126363,8025,313,5622,93472.4,1805.3,1048.3,0,20576,0,-4560
2022/2/18,16時,129236.3,8024,314,6803,103107.9,1824.3,1101.5,0,8657.6,0,-679
2022/2/18,17時,133553.8,8022,312,8178,109687.2,1823.3,1050.9,0,1119.4,0,3280
2022/2/18,18時,136886,8021,312,8463,111910.6,1809.3,1146.4,0,3.7,0,5133
2022/2/18,19時,134095.9,8022,312,7946,111200.7,1775.3,1134.9,0,0,0,3624
2022/2/18,20時,130387.2,8027,312,6523,110338.1,1769.3,1103.8,0,0,0,2234
2022/2/18,21時,125133.8,8026,314,5018,107680.8,1770.3,1059.7,0,0,0,1215
2022/2/18,22時,119219.3,8027,312,4497,103229,1751.3,1055,0,0,0,321
2022/2/18,23時,115701.9,8028,314,4103,100065.9,1745.3,959.7,0,0,0,444
2022/2/19,0時,109241.7,8027,312,3523,94986.5,1739.6,926.6,0,0,0,-316
2022/2/19,1時,106547.4,8028,311,3408,94407.7,1737,867.7,0,0,0,-2250
2022/2/19,2時,106537.9,8027,312,3355,94635.6,1739,804.3,0,0,0,-2368
2022/2/19,3時,106522.4,8026,311,3347,94938,1741,716.4,0,0,0,-2594
2022/2/19,4時,105558.8,8025,312,3362,94309.5,1744,632.3,0,0,0,-2880
2022/2/19,5時,105532.2,8027,312,3266,94384.4,1748,564.8,0,0,0,-2820
2022/2/19,6時,109317.4,8024,312,3506,96472.9,1721,506.5,0,100,0,-1368
2022/2/19,7時,115385.8,8023,310,3593,98090.5,1702,486.4,0,3018.9,0,117
2022/2/19,8時,123918.8,8026,310,4179,98894.5,1708,459.2,0,9610.1,0,639
2022/2/19,9時,127551.7,8026,311,4078,97477.2,1692,424.1,0,14952.4,0,510
2022/2/19,10時,124414.9,8028,309,3530,93130.8,1679,405.4,0,17113.7,0,158
2022/2/19,11時,122271.4,8025,311,3088,90986.9,1682,389.6,0,18177.9,0,-415
2022/2/19,12時,118117.5,8028,308,2978,89546.6,1687,458.9,0,15630,0,-542
2022/2/19,13時,117521.2,8025,310,3141,91351.5,1686,456.5,0,12046.2,0,481
2022/2/19,14時,116621.3,8024,309,3310,93828,1684,478.5,0,8330.8,0,636
2022/2/19,15時,116673.7,8026,311,3707,96682.3,1684,581.2,0,4872.2,0,787
2022/2/19,16時,118923.5,8020,311,4465,100867.2,1698,783.8,0,1832.5,0,896
2022/2/19,17時,122942.9,8018,310,5973,104281.1,1704,896.2,0,309.6,0,1373
2022/2/19,18時,124689,8022,311,6562,104415.4,1704,969.1,0,2.5,0,2609
2022/2/19,19時,122003.2,8026,312,5720,103761,1705,992.2,0,0,0,1390
2022/2/19,20時,118180.9,8026,312,4805,101573.2,1704,990.7,0,0,0,709
2022/2/19,21時,112561.3,8028,312,4291,96911.5,1704,1073.8,0,0,0,191
2022/2/19,22時,106922.3,8029,312,3791,91772.2,1705,1133.1,0,0,0,155
2022/2/19,23時,103161.5,8027,312,3543,88144.5,1705,1202,0,0,0,203
2022/2/20,0時,97541.3,8027,312,3340,83168,1699.9,1285.4,0,0,0,-293
2022/2/20,1時,95876.7,8028,312,3347,81688.2,1697.9,1424.6,0,0,0,-618
2022/2/20,2時,96441.1,8029,310,3578,81925.9,1694.9,1535.3,0,0,0,-642
2022/2/20,3時,96645,8027,312,3632,82220.9,1700.9,1597.2,0,0,0,-846
2022/2/20,4時,96029.4,8026,311,3746,81248.6,1702.9,1847.9,0,0,0,-862
2022/2/20,5時,95109.9,8027,308,3601,80466.7,1709.9,2066.3,0,0,0,-1079
2022/2/20,6時,96199.5,8026,306,3529,81121.3,1707.9,2241.3,0,44,0,-826
2022/2/20,7時,101009.6,8026,306,3772,82833.9,1697.9,2166.1,0,2204.7,0,-55
2022/2/20,8時,107227.8,8026,305,3887,82639.6,1692.9,2123.1,0,8704.2,0,-223
2022/2/20,9時,111223.3,8025,304,3757,81600.6,1647.9,2087.3,0,15424.5,0,-1682
2022/2/20,10時,110550.2,8028,305,3610,76746.5,1643.9,2222.3,0,20889.5,0,-2922
2022/2/20,11時,107173.7,8026,305,3502,71766.1,1647.9,2468.6,0,24726.1,0,-5283
2022/2/20,12時,105103.8,7978,305,3327,68805.4,1652.9,2657.9,0,27550.6,0,-7190
2022/2/20,13時,103847.3,7986,306,3308,69671.9,1634.9,2739.3,0,26757.2,0,-8565
2022/2/20,14時,102443.2,8016,306,3452,71141.7,1633.9,2842.4,0,23259.2,0,-8221
2022/2/20,15時,103973.1,8025,307,3882,76248.3,1636.9,2872.3,0,15902.6,0,-4909
2022/2/20,16時,109434.4,8026,305,4975,85818.7,1644.9,2966.3,0,7384.5,0,-1733
2022/2/20,17時,119656.6,8024,307,6162,98664.7,1655.9,2960.8,0,1004.2,0,799
2022/2/20,18時,125696.6,8023,309,6577,103390.6,1648.9,3053.9,0,4.2,0,2607
2022/2/20,19時,125581.7,8023,308,5809,103476.7,1651.9,3104.1,0,0,0,3123
2022/2/20,20時,123211.4,8023,308,5013,102418.5,1651.9,3096,0,0,0,2660
2022/2/20,21時,118486,8024,309,4382,99731.6,1651.9,3100.5,0,0,0,1252
2022/2/20,22時,111286,8024,308,3907,93978.3,1650.9,3081.8,0,0,0,297
2022/2/20,23時,107606.5,8025,309,3626,91390.2,1654.9,3006.4,0,0,0,-466
2022/2/21,0時,102803.3,8025,306,3801,87855.8,1657.2,2933.3,0,0,0,-1798
2022/2/21,1時,101662.3,8025,306,3870,87500.2,1653.2,2897.9,0,0,0,-2612
2022/2/21,2時,102847.2,7945,308,4073,88560.3,1650.2,2807.7,0,0,0,-2539
2022/2/21,3時,103702.3,7765,306,4072,89300.8,1651.2,2719.3,0,0,0,-2115
2022/2/21,4時,104713.9,7672,307,4256,90048.2,1648.2,2684.5,0,0,0,-1904
2022/2/21,5時,109783.3,7599,306,4347,93436.5,1648.2,2641.6,0,0,0,-195
2022/2/21,6時,122075.4,7493,305,4564,103900.1,1640.2,2659.1,0,140,0,1370
2022/2/21,7時,132653.9,7289,305,4930,107789.6,1633.2,2593,0,5159.1,0,2947
2022/2/21,8時,143109.8,7208,304,5110,109052.8,1630.2,2584,0,14996.8,0,2171
2022/2/21,9時,147664.3,7104,304,4897,106103.4,1633.2,2629.6,0,23788.1,0,1156
2022/2/21,10時,145077.2,7104,303,4632,98758.7,1613.2,2586.9,0,30006.4,0,19
2022/2/21,11時,142954.6,7103,303,4307,96649.3,1576.2,2609.8,0,32990.3,0,-2589
2022/2/21,12時,136266.4,7103,303,4003,93913,1586.2,2585.2,0,33564,0,-6799
2022/2/21,13時,137970.8,7100,302,3904,97378.7,1570.2,2547.8,0,32097.1,0,-6937
2022/2/21,14時,136052.2,7101,302,4199,99413.4,1563.2,2520.5,0,26723.1,0,-5781
2022/2/21,15時,135210.7,7103,300,4762,103832.9,1561.2,2579.8,0,18654.8,0,-3620
2022/2/21,16時,138954.2,7097,306,5857,111258.6,1583.2,2595.5,0,8933.9,0,1285
2022/2/21,17時,143609.5,7096,307,7671,116558.3,1589.2,2583.3,0,1419.7,0,6336
2022/2/21,18時,147297.8,7097,307,8203,118084.3,1594.2,2587.1,0,7.2,0,9377
2022/2/21,19時,143916.3,7099,307,7872,116712.2,1593.2,2651.9,0,0,0,7631
2022/2/21,20時,139188.2,7102,306,6458,116345.3,1593.2,2675.7,0,0,0,4676
2022/2/21,21時,132957.7,7102,307,5515,112996.5,1601.2,2637,0,0,0,2788
2022/2/21,22時,124950.8,7100,307,4564,108105.1,1616.2,2581.5,0,0,0,667
2022/2/21,23時,119503.7,7102,306,4140,103612,1633.2,2571.5,0,0,0,124
2022/2/22,0時,112419.8,7102,305,3554,97498.3,1628.7,2546.8,0,0,0,-231
2022/2/22,1時,110091.9,7101,306,3457,96219.7,1630.7,2520.5,0,0,0,-1149
2022/2/22,2時,110475.9,7101,304,3573,97033.4,1646.7,2535.8,0,0,0,-1730
2022/2/22,3時,110544.3,7098,304,3628,97045.5,1664.7,2569.1,0,0,0,-1780
2022/2/22,4時,110953.8,7098,304,3803,96937.4,1687.7,2579.7,0,0,0,-1476
2022/2/22,5時,115238,7100,305,4046,99595.2,1695.7,2583.1,0,0,0,-116
2022/2/22,6時,126928.2,7100,306,4452,109522.5,1694.7,2598,0,159,0,1094
2022/2/22,7時,135721.7,7102,304,4866,111645.7,1683.7,2599.9,0,5193.4,0,2325
2022/2/22,8時,144146.8,7101,305,5227,110404.7,1649.7,2597.5,0,15575.9,0,1240
2022/2/22,9時,146722.6,7101,303,5002,104424.9,1623.7,2646.3,0,25208.7,0,374
2022/2/22,10時,143432.3,7101,304,4304,98385.6,1630.7,2718.6,0,30932.4,0,-1951
2022/2/22,11時,141236.3,7101,306,3987,96307,1635.7,2760.8,0,34538.8,0,-5407
2022/2/22,12時,134547.7,7101,305,3815,93372.9,1642.7,2799.9,0,34167.2,0,-8671
2022/2/22,13時,136388.1,7044,305,4118,95694.6,1636.7,2831.1,0,31626.7,0,-6878
2022/2/22,14時,134608.7,7028,305,4636,96143.8,1644.7,2846.7,0,25578.5,0,-3584
2022/2/22,15時,134317.3,7056,305,5221,101638.8,1651.7,2820.4,0,17497.4,0,-1908
2022/2/22,16時,137622.3,7084,307,6428,110095.8,1700.7,2762.5,0,8302.3,0,892
2022/2/22,17時,141850.2,7094,305,7758,114984.7,1722.7,2652,0,1352.8,0,5925
2022/2/22,18時,145331.5,7096,308,8356,116962.2,1734.7,2611.4,0,12.2,0,8194
2022/2/22,19時,142199.5,7097,306,8170,115873.1,1713.7,2563.7,0,0,0,6427
2022/2/22,20時,138019.7,7099,309,6465,115179.2,1706.7,2487.8,0,0,0,4723
2022/2/22,21時,132464.7,7098,305,5128,112742.5,1706.7,2435.5,0,0,0,3012
2022/2/22,22時,125459.3,7100,306,4408,108687.1,1697.7,2342.5,0,0,0,910
2022/2/22,23時,120761.9,7102,306,3755,105081.4,1699.7,2302.8,0,0,0,510
2022/2/23,0時,114174.9,7100,306,2890,99485.2,1702.7,2364,0,0,0,313
2022/2/23,1時,111877.4,7102,305,2952,97761.1,1693.7,2358.6,0,0,0,-302
2022/2/23,2時,111736.3,7100,305,3099,97477.4,1677.7,2398.2,0,0,0,-336
2022/2/23,3時,111413.3,7101,305,3136,96937.7,1698.7,2336.9,0,0,0,-114
2022/2/23,4時,110293.6,7102,305,3211,95735,1704.7,2321.9,0,0,0,-99
2022/2/23,5時,111000.1,7101,306,3248,96923.7,1703.7,2247.7,0,0,0,-548
2022/2/23,6時,116040.4,7101,306,3305,101515.1,1703.7,2232.6,0,219,0,-381
2022/2/23,7時,122529.7,7101,303,3561,101959.5,1707.7,2201.1,0,5381.4,0,296
2022/2/23,8時,130415.9,7102,302,4087,99715.8,1709.7,2307,0,14857.4,0,298
2022/2/23,9時,132907.8,7101,289,3848,94373.7,1703.7,2288.1,0,23569.3,0,-312
2022/2/23,10時,130251,7102,285,3166,89154.8,1688.7,2319.4,0,29965.1,0,-3438
2022/2/23,11時,127161.6,7100,284,2977,87746.9,1706.7,2308.4,0,31523.6,0,-6488
2022/2/23,12時,122246.5,7102,287,2998,86259.9,1716.7,2290.8,0,30740.1,0,-9149
2022/2/23,13時,121596.2,7101,287,2980,88024.8,1712.7,2298.3,0,28212.4,0,-9026
2022/2/23,14時,119718,7102,287,3204,87506.5,1705.7,2321.9,0,23244.9,0,-5665
2022/2/23,15時,120402,7104,294,3646,90733.6,1711.7,2213.8,0,16273.9,0,-1590
2022/2/23,16時,124336.1,7100,307,4886,101121.6,1723.7,2180.5,0,6958.3,0,18
2022/2/23,17時,131766.1,7098,307,5866,110579,1723.7,2109.4,0,1052,0,2988
2022/2/23,18時,137247.1,7099,308,6720,113005.8,1721.7,2088.9,0,7.7,0,6251
2022/2/23,19時,136045.4,7101,307,6235,112709.2,1718.7,2021.5,0,0,0,5908
2022/2/23,20時,133126.1,7102,307,5234,112073.5,1716.7,1989.9,0,0,0,4665
2022/2/23,21時,127666.7,7104,306,4224,109982.3,1712.7,1956.7,0,0,0,2348
2022/2/23,22時,119945.8,7104,307,3547,104870,1702.7,1977.1,0,0,0,427
2022/2/23,23時,115421.1,7104,307,3254,100998.2,1705.7,1961.2,0,0,0,71
2022/2/24,0時,109645.7,7103,306,3075,95583.8,1701.6,1915.3,0,0,0,-53
2022/2/24,1時,108272.6,7100,305,3235,95478.5,1701.6,1987.5,0,0,0,-1549
2022/2/24,2時,108967.3,7103,305,3247,96126.1,1705.6,2025.6,0,0,0,-1560
2022/2/24,3時,109421.7,7101,306,3241,96531.5,1702.6,2044.6,0,0,0,-1522
2022/2/24,4時,110013.2,7101,305,3814,96349,1702.6,2084.6,0,0,0,-1346
2022/2/24,5時,114211,7100,304,4013,99188.8,1693.6,2169.6,0,0,0,-274
2022/2/24,6時,125346.3,7099,305,4422,108034.1,1696.6,2155.6,0,257,0,1366
2022/2/24,7時,134230.9,7103,305,4824,109585.9,1685.6,2125.8,0,6178.6,0,2416
2022/2/24,8時,142746.2,7101,303,5431,107324.7,1667.6,2175.9,0,18078,0,619
2022/2/24,9時,145204.3,7101,303,5267,99487.8,1659.6,2143.7,0,28990.2,1,201
2022/2/24,10時,141976.4,7101,301,4715,90736.6,1650.6,2136.5,0,36657.7,2,-1367
2022/2/24,11時,138669.3,7100,303,3976,88333.5,1658.6,2246.9,0,39556.3,2,-4522
2022/2/24,12時,131449.4,7102,306,3754,84959.8,1677.6,2356.9,0,40090.1,2,-8803
2022/2/24,13時,132907.6,7101,304,3785,87055.2,1665.6,2368.5,0,38044.3,2,-7435
2022/2/24,14時,130713.6,7102,304,4084,87855.8,1662.6,2369.5,0,32187.7,2,-4865
2022/2/24,15時,129472.8,7103,310,5005,92881.1,1667.6,2364.1,0,22581,1,-2484
2022/2/24,16時,133125.5,7102,312,6571,103858.2,1683.6,2396.8,0,11051.9,0,60
2022/2/24,17時,138151.6,7102,311,7879,111136,1693.6,2362.2,0,1828.8,0,5744
2022/2/24,18時,142752.7,7098,313,8361,113951.5,1696.6,2315.2,0,11.4,0,8912
2022/2/24,19時,140096.4,7096,312,7917,112903.5,1691.6,2309.3,0,0,0,7792
2022/2/24,20時,135773.1,7098,312,6427,112720.9,1693.6,2369.6,0,0,0,5100
2022/2/24,21時,129504.8,7102,310,4790,110096,1690.6,2256.2,0,0,0,3222
2022/2/24,22時,121981.4,7101,311,4009,105533.4,1689.6,2196.4,0,0,0,1112
2022/2/24,23時,117329.7,7103,311,3672,101884.3,1694.6,2235.8,0,0,0,394
2022/2/25,0時,110939.8,7104,310,3146,96167.9,1718.7,2344.2,0,0,0,131
2022/2/25,1時,108985.5,7104,310,3197,94065.9,1719.7,2304.9,0,0,0,263
2022/2/25,2時,109573.3,7106,311,3161,94559.6,1726.7,2309,0,0,0,378
2022/2/25,3時,109877.1,7105,310,3222,94681.2,1722.7,2394.2,0,0,0,404
2022/2/25,4時,110148,7105,311,3758,94462.2,1725.7,2345.1,0,0,0,390
2022/2/25,5時,114287.3,7104,309,4261,98175.1,1729.7,2327.5,0,0,0,329
2022/2/25,6時,125573.7,7102,312,4831,106795.2,1727.7,2309.8,0,326,0,2156
2022/2/25,7時,132828.3,7102,309,5321,106802.2,1709.7,2278.3,0,6657.1,0,2624
